dataset,method,round,ratio,k,d,train_loss,test_accuracy,test_loss,retained_energy,b_power,b_privacy,b_star,regime,papr_mean_db,papr_p99_db,papr_max_db,clip_sample_ratio,normalized_clip_energy,u_active_mean,active_resource_ratio
femnist,full,11,1.0,404222,404222,3.306754057407379,33.57843137254902,3.197270112879136,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.64919376373291,11.268946647644043,12.442754745483398,0.0020067733712494373,0.00013524569583420304,20.0,0.9956206896551724
femnist,full,12,1.0,404222,404222,3.2541885888576507,37.009803921568626,3.1646112180223653,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.631885528564453,11.22014331817627,11.653594970703125,0.001970443408936262,0.00013445360766239852,20.0,0.9956206896551724
femnist,full,13,1.0,404222,404222,3.1348918795585634,39.21568627450981,2.977411008348652,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.49494743347168,10.811399459838867,11.110993385314941,0.0018472906667739153,0.00011930543784320617,20.0,0.9956206896551724
femnist,full,14,1.0,404222,404222,3.0419181060791014,39.46078431372549,2.8375836540670956,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.60283374786377,10.942268371582031,11.432849884033203,0.0018682265654206276,0.00012908357986628747,20.0,0.9956206896551724
femnist,full,15,1.0,404222,404222,2.9422915911674496,38.970588235294116,2.857816209980086,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.526620864868164,11.181883811950684,11.463298797607422,0.0018860837444663048,0.00011957046955545532,20.0,0.9956206896551724
femnist,full,16,1.0,404222,404222,2.8955079942941664,41.911764705882355,2.7858111811619177,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.605576515197754,11.418172836303711,11.661375999450684,0.0019605911802500486,0.00013327074558807026,20.0,0.9956206896551724
femnist,full,17,1.0,404222,404222,2.919548308253288,42.64705882352941,2.7645676556755516,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.560229301452637,10.937545776367188,11.089534759521484,0.0019224138231948018,0.00012405296472794145,20.0,0.9956206896551724
femnist,full,18,1.0,404222,404222,2.8697927230596547,43.38235294117647,2.6756172928155637,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.641530990600586,11.375555038452148,11.598143577575684,0.0019224138231948018,0.00013487353498993227,20.0,0.9956206896551724
femnist,full,19,1.0,404222,404222,2.548259508013725,46.3235294117647,2.46662872912837,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.505196571350098,10.917424201965332,11.159443855285645,0.0019082512008026242,0.00011400815838602407,20.0,0.9956206896551724
femnist,full,20,1.0,404222,404222,2.764139251112938,46.07843137254902,2.501754461550245,1.0,0.3145719702064071,0.5559437975250668,0.3145719702064071,power,9.528840065002441,11.348456382751465,11.88240909576416,0.001937192166224122,0.00012039037766222202,20.0,0.9956206896551724
